reviewText,label
"After releasing the first Strapping Young Lad album (which is good), Devin must have wanted to do something more atmospheric, more melodic, and more varied, while still sticking to metal.  ""Ocean Machine"" is perhaps my favorite by him; although ""Terria"" is pretty darn close.  I dunno, why pick favorites?  The bottom line is that ""Ocean Machine"" is amazing, and a must for anybody wanting more than just another metal album.
This album is pretty heavy.  Devin uses low C tuning, and there are many pounding riffs here (""Seventh Wave""; ""Bastard"").  However, unlike SYL, these songs are mid-paced at fastest, and more groove-oriented.  Also contrary to SYL is the abundance of melody;  This album is soaked in it.  The soaring chorus of ""Life"" (one of the best songs ever...to me anyway), the main riff of ""Bastard"", and the bonus track, ""Things Beyond Things,"" are all examples, but the whole album is very melodic, due largely to Devin's voice and vocal lines.  His use of back up vocal harmonies and subtle use of keyboards contribute largely to this as well.
The emotion put into this CD makes it no less powerful than SYL, though, in a different way.  The soaring melodic vocals in ""Life"", ""Funeral"", and ""Things Beyond Things"" are moving like few others; ""Funeral"" in particular to me, is indescribable beauty.  ""Bastard"" and ""The Death of Music"" are moving as well.  Devin's vocal style can range from a metal-ish growl to a quiet clean voice.  The transition from ""3 a.m."" to ""Voices in the Fan"" is sublime.  It took me awhile to appreciate it, but the ambience and beauty is there, and it's unbelievable.
This album took a few listens to appreciate fully, but it's very worth it.  It's far from simply another metal album.  If you're looking for something a bit deeper than the same old stuff, check Devin out.  He's the man.
P.S. Definitely get the limited edition that Amazon has.  ""Things Beyond Things"" is as good a song as he's ever done.",positive
"I had not really heard much about Hericane Alice when I first saw their Young Wild and Crazy video on Launchcast. After that I knew I had to get their album. Tear The House Down rocks hard. Songs like Young Wild and Crazy, Shake Shake Shout, Tear The House Down, and Turn The Heat up should have got tons of radio play and sold millions of copies of this album. The musicianship on this album is just unbeatable. Lead singer Bruce Naumann, which I believe is how you spell his name, is simply unbelievable. Bruce ranks right up their with the best singers like Mark Slaughter, CJ Snare, and Steve Whitemen.
It is a shame that by 1990 most people didn't really care any more about Hair Metal and as a coincidence this poor selling album spelled their doom.",positive
OMG!  what more to day - get this in your collection asap!,positive
"This was a birthday gift for my husband who only hoped for the Pet Sounds album, but got this wonderful set. He was thrilled and we have been enjoying it together as we both grew up with the Beach Boys. Great item!",positive
As advertised,positive
"I am SO glad that I purchased this DVD!  I've been dancing for 25 years and teaching for 11 years and had never seen this ballet until this year.  Boy am I glad I found it!  Darcey Bussell is one of my favorite ballerinas and she is BRILLIANT and stunning in this ballet.  The choreography is wonderful, the costumes are beautiful and the music is fresh and inspiring!!  I think every dancer, teacher, student needs to have this in their ballet DVD library!!  Buy it, you won't be disappointed!!!",positive
"I got this album about a week ago, and I simply can't stop listening to it.

I was looking for something for a change of pace from my normal listening, and this seemed like something worth trying.

I'm really glad I did.  From start to finish the album is just solid.  I love the style of play and all of the songs are just good.

I even ended up buying another Trombone Shorty album because I liked this one so much.",positive
"To those who just cant get enough of their Nevermore, check out Communic, these guys really shred, they've released an album that even Jeff Loomis would be proud of. Communic sound almost identical to Nevermore, maybe a bit more progressive with longer songs. and they're singer uses his more halford like falsetto more often then Nevermore's Warrel Dane. If you like Nevermore, or aggressive power metal/progressive metal check this out.",positive
"This is a great disc! It had every song in the show, plus an extra and then the 'uncontrollable laughter' track, which is hilarious.  My favorite songs are Stronger, Born in Laredo, God Answered My Prayers, I'm Gone, Used to Be, and Hunt with the Big Dogs.  This CD is great if you saw the show, and a lot of the songs are enjoyable even if you didn't, I think. Totally recommend!",positive
"This album is for Tool pretty much the same thing that 'adrenaline' was for the Deftones. This album is a pre-mature display of raw fury. There are hardly any progressive hooks or colorful contrasts in this recording, but that is not what this album is about. This album is about being pissed off, and is a must have for any die-hard tool fan. More casual fans of Aenima, Lateralus, or 10,000 Days may not enjoy, but to fans of Undertow, this album is well worth every last dollar.",positive
7 str,positive
"After listening to greats like Mariah and Celine, Christina tops them all with her amazing voice!  Don't be fooled by her teen-pop singles, she is a true diva!",positive
"When I heard Nanci Griffith Sing ""Who Knows Where the Time Goes,"" on her Other Voices Too Album, I thought it was written by Judy Collins.  But then I looked at the liner notes and saw that Sandy Denny  really wrote it.  Then I became curious about albums by Sandy Denny.  A  friend of mine loaned me her Vinyl copy of Rendevous.  I loved it very  much.  I even copied it onto a blank tape before returning it.  I now  listen to it in the car sometimes.  Sandy Denny passed away right after she  made this album.  I loved her version of Candle in the Wind, much better  than that Cheesy Princess Diana version.  It made me cry.",positive
