reviewText,label
"I am sure you have all heard his annoying catchphrase and sadly Mike Jones is back. No one else has reviewed this album and i am not surprised because this album is garbage. His last album ""Who is mike Jones"" was a bad album but his street single ""still tippin"" was the only reason his album sold. Now fast forward to The Voice and you get a album that gives many people a reason to say hip hop is dead. This album is just stereotypical hip hop spend money and having sex with women. Mike Jones doesn't even try to push his game up his lyrics are horrible. The funniest thing is that i saw a interview of Mike Jones and they were asking his opinion on the current state of hip hop and to me that was the most ironic thing. Are you serious you are asking Mike Jones not Nas, Jay-Z,Eminem, or Saigon. This album doesn't have any songs that would really want to make you buy this album if i had to choose a favorite song i guess ""cuddly buddy' but really im being too nice. In the end if you are a die hard Mike Jones fan then buy this album but if you are a hip hop fan wait for eminem's album or busta rhymes",negative
"This is just another bland, boring, dull, pointless r&b album. What's the point in this music? Just to dance to something? What mindless garbage. Usher introduces nothing new to the musical world, Listen to rock and metal folks where at least there's a suprise when you listen to different bands that don't all sounda like. Chris Brown, Usher, Beyonce what's the real difference? None",negative
I Don't Know Why Anyone Would Listen to This Trash. I Can't Figure Why It's Even Called Music. Worthless Garbage. I Gave it a One. It Really Deserves a Zero.,negative
"50 cent is garbage. He is no good. He is doing this for the money. He was WAY better when he was underground. If oyu guys want to hear the real 50 cent, listen to his old cd's. BUT, do not buy this cd.",negative
"I was really curious about this. JC is an amazing vocalist, but this album does him no justice. It';s basicly a look in the mind of a sex-crazed teenager. I read really good reviews on this album, but I don't understand where they are coming from. The songs are awful. The one shining moment is ""Build My World."" Why do these former mousekateers turn into such sexual beasts? Was it a a part of their training on ""The Mouse Club?"" Well, at least Britney and Christina have decent songs. Jc, try again.",negative
"This version of Rodrigo's masterpiece ""Concierto de Aranjuez"" was recommended by an online reviewer who rated it the best version available.  I have almost every single version of Concierto de Aranjuez ever recorded.  After listening to this version I was greatly disappointed.  First of all, there is a low level ambient hum present in the recording that is very annoying.  The hauntingly beautiful cor anglais part in the Adagio is played without passion or feeling.  Pepe Romero has played this piece much better in the past.  The Academy of St. Martin In The Fields plays blandly without soul.  I would not recommend this version!",negative
...with synthesizers,negative
"This maxi-single is a great buy. The CD is long out of print, and contains the song that was supposed to end up on American versions of Nevermind but was accidentally left off some version of Nevermind. The song is called Endless Nameless. The live tracks from October 30, 1991 and the title track is very memorable to me. I recommend getting this single if you want Endless Nameless. I also recommend picking up In Utero,Muddy Banks of Wishkah, Nevermind Nirvana's most underrated album Bleach and MTV's Unplugged albums all worth getting. If you don't have them stop wasting your time reading this review get out there and purchase these classics.",negative
"For whatever reason, Rhino decided to leave off the SACD layer of all three U.S. Depeche Mode re-releases, which is a real shame.  If you have an SACD set-up, the audio quality of the import versions is noticeably better (especially on ""Speak & Spell"").  Plus the DVD is region free, so the import video will still play in your PC or Mac (although it will not play on your TV, unless you have a DVD player that can convert PAL to NTSC).  I highly recommend sending Rhino a message that selling watered-down versions in the U.S. is unacceptable, by purchasing the Mute label import version instead (all three of which are outstanding).",negative
"This must be some kind of sick joke! John Lennnon was brilliant with the Beatles, but he leaves and puts out THIS? Sure, he was known for the more offbeat songs (Norweigan Wood, Tomorrow Never Knows, Lucy in the Sky with Diamonds, I am the Walrus, Strawberry Fields Forever) but THIS cannot even be CONSIDERED MUSIC! Twenty-four minutes of wailing followed by twenty-two minutes of screaming ""John!"" and ""Yoko!"" over and over again...could be the worst album ever. John was a brilliant mind, that's for sure, but this is just overkill.",negative
"HELP !!! I actually love ABBA !!!  Could someone please answer why ""TIGER"" is not on this album ? It opens the australian concert in ""ABBA the movie"" and is a better version than the studio recording !  Also, i cant seem to find it, how can i aquire the whole live recording for the australian concert ? ( just like the ""live at wembly"" album ) Any help from a fellow ABBA fan would be greatly appreciated.  ( By the way, the one star was only to get attention for my question. As far as im concerned ABBA is 5 stars always!!!!! ) After 40 years, ive finally realised how great a band they have always been. HELP !!!",negative
